Time,/fdm/jsbsim/aero/alpha-rad,/fdm/jsbsim/aero/beta-rad,/fdm/jsbsim/aero/alpha-deg,/fdm/jsbsim/aero/beta-deg,/fdm/jsbsim/aero/Re,/fdm/jsbsim/aero/qbar-psf,/fdm/jsbsim/aero/alphadot-rad_sec,/fdm/jsbsim/aero/betadot-rad_sec,/fdm/jsbsim/aero/alphadot-deg_sec,/fdm/jsbsim/aero/betadot-deg_sec,/fdm/jsbsim/aero/coefficient/CDo,/fdm/jsbsim/aero/coefficient/CDDf,/fdm/jsbsim/aero/coefficient/CDwbh,/fdm/jsbsim/aero/coefficient/CDDe,/fdm/jsbsim/aero/coefficient/CDbeta,/fdm/jsbsim/aero/coefficient/CYb,/fdm/jsbsim/aero/coefficient/CYda,/fdm/jsbsim/aero/coefficient/CYdr,/fdm/jsbsim/aero/coefficient/CYp,/fdm/jsbsim/aero/coefficient/CYr,/fdm/jsbsim/aero/coefficient/CLwbh,/fdm/jsbsim/aero/coefficient/CLDf,/fdm/jsbsim/aero/coefficient/CLDe,/fdm/jsbsim/aero/coefficient/CLadot,/fdm/jsbsim/aero/coefficient/CLq,/fdm/jsbsim/aero/coefficient/Clb,/fdm/jsbsim/aero/coefficient/Clp,/fdm/jsbsim/aero/coefficient/Clr,/fdm/jsbsim/aero/coefficient/Clda,/fdm/jsbsim/aero/coefficient/Cldr,/fdm/jsbsim/aero/coefficient/Cmo,/fdm/jsbsim/aero/coefficient/Cmalpha,/fdm/jsbsim/aero/coefficient/CmDf,/fdm/jsbsim/aero/coefficient/Cmq,/fdm/jsbsim/aero/coefficient/Cmadot,/fdm/jsbsim/aero/coefficient/Cmde,/fdm/jsbsim/aero/coefficient/Cnb,/fdm/jsbsim/aero/coefficient/Cnp,/fdm/jsbsim/aero/coefficient/Cnr,/fdm/jsbsim/aero/coefficient/Cnda,/fdm/jsbsim/aero/coefficient/Cndr,/fdm/jsbsim/aero/h_b-cg-ft,/fdm/jsbsim/aero/h_b-mac-ft,/fdm/jsbsim/aero/function/ground-effect-factor-lift
8.2999668,0.0275420613133251398,-0.0408250792618203365,1.57804387234407173,-2.33910473998936785,2386484.27729977388,10.442333847645612,-0.00147644219038227885,0.00403467699941429097,-0.084593906203955363,0.231169963764945779,47.677190188226426,26.8184194808773633,70.1389855718477691,0.757277131134397208,10.3403831759558926,18.8228785269380765,1.59007455593967761,0.110111946868642965,0.170567753302720365,-7.79787274474059799,591.332730914051581,521.469267683726571,-4.37958607506059749,-0.0796785066707846878,11.2229492736005714,160.007016064658302,63.9601415249530802,-123.021903507796978,-215.919404100160705,0.487575700734351081,598.646719300918107,-296.78336366412293,-359.188031580550842,-143.375191345757941,0.97927696880982773,64.9117762751575071,-116.789686966808475,4.08256222499700527,108.519653043092916,-4.97553409448196415,-1.4262418456855166,13.6103011049370615,13.5579823512029289,1
8.3499666,0.0274667348247249823,-0.0406330280373213282,1.5737279824617425,-2.32810101537525505,2389081.35597638879,10.4649708254729585,-0.00145894159725186608,0.00369614126736090773,-0.0835911960786070718,0.211773295103915238,47.7805451961114187,26.8765566728126686,70.2146067656636177,0.758918762773143518,10.3140499856455001,18.7749435100238315,1.58403374855793744,0.110350648459317885,0.169397231357899192,-7.78828371188654245,592.014770125017094,522.599713082468611,-4.38908017803801354,-0.0788199651590798661,11.295250348726114,159.599536464209308,63.5212147770820579,-122.774118303716932,-215.099110784179459,0.488632671377859484,599.944470618674018,-296.613282312776278,-359.966682371204342,-144.298850557602776,0.968725190616324117,65.0524925615464724,-116.492266165194593,4.0545456240690676,108.38620658244848,-4.95663168328761383,-1.42933366457469102,13.5923917086032748,13.5400830793365472,1
8.3999664,0.027392337897912053,-0.0404581154948087662,1.56946535254661801,-2.31807926490538252,2391653.93667960539,10.4874174973886483,-0.00144041291302007368,0.00335045808644089064,-0.0825295806721947633,0.19196710778854098,47.8830313128771934,26.9342051134934195,70.2895670154640584,0.760546593443933827,10.2916789339577548,18.7342208809613595,1.57849902811310816,0.110587343319051318,0.168173937021892678,-7.77808736590198446,592.690877681625693,523.720654984594262,-4.39849446541741695,-0.0779029610595700084,11.3669575098052036,159.253366968758826,63.0624992382850706,-122.518193967040787,-214.347540025535181,0.489680756216759216,601.231311922314262,-296.444362517657851,-360.7387871533885,-145.214922410904279,0.957454886584842346,65.1920258657648191,-116.23959582607155,4.02526590882670643,108.24430840524397,-4.9393128788492886,-1.4323994909741935,13.5745267838057959,13.5222281902074268,1
8.4499662,0.0273189209037099784,-0.0403006332410212192,1.56525886863430252,-2.30905619641514814,2394201.23860646086,10.5096663410078115,-0.00142088434139331561,0.00299987926701769181,-0.0814106759380626016,0.171880421048912685,47.9846141931198318,26.9913454836299032,70.363877469449946,0.762160077624079668,10.2733674196093752,18.7008879372629835,1.57347734505039827,0.110821952126069545,0.166898628273304622,-7.76739175228458212,593.361111673228606,524.831717737248141,-4.40782578225926081,-0.0769288471261286577,11.4380677249746014,158.970014725360272,62.584279138246977,-122.255913073423713,-213.665635639083661,0.490719604014235977,602.506811962360871,-296.277046919031534,-361.504087177416466,-146.123368173065273,0.94548268253793033,65.3303294270624377,-116.032776021404388,3.9947412215902327,108.095462134364993,-4.92359942994410194,-1.43543829745660845,13.5567095396954436,13.5044208940117851,1
8.499966,0.027246532676139662,-0.0401607614703323179,1.56111132870809088,-2.30104213428165227,2396722.48589056544,10.5317098554033137,-0.00140038908054221822,0.00264661596306778237,-0.0802363839912750149,0.151639924675735699,48.0852595894062347,27.0479585190410035,70.4375483894518766,0.763758671347005813,10.2591846532361277,18.6750706649165927,1.56897194884392577,0.111054395784865506,0.165572281542936656,-7.75630445196602647,594.025523316138674,525.93252675913061,-4.41707098262351661,-0.0758992582855619186,11.5085767404938402,158.750550698901066,62.086920622684346,-121.989042849546777,-213.053838877414393,0.491748864535384411,603.770540719482028,-296.111767798869835,-362.262324431689137,-147.024133501787844,0.932828672303068651,65.4673566180750726,-115.872588452252472,3.96299493336283071,107.941164927531773,-4.90950150456650558,-1.43844905952527391,13.5389431736868655,13.4866643891925957,1
8.5499658,0.027175220274981985,-0.0400385713634170207,1.55702542909481223,-2.29404115685715349,2399216.90854500793,10.553540570354393,-0.00137896499196928936,0.0022928262345390674,-0.0790088741361317376,0.131369266395961193,48.1849333945012788,27.1040250344069662,70.5105889355977808,0.765341832872960426,10.2491719387728129,18.6568442505893337,1.56498244938395659,0.111284595523723676,0.164196075110247613,-7.74493193208220365,594.68415529969252,527.022709002357715,-4.42622693344862128,-0.0748160951124863666,11.578479030520386,158.595614026176236,61.5708655272870189,-121.71932485069118,-212.512096766746225,0.492768188979048394,605.022069934706678,-295.948944390621762,-363.013241960823962,-147.917147803441907,0.919516214613085525,65.6030610023158403,-115.759499626823271,3.93005524642257553,107.78289844224571,-4.89701788201632571,-1.44143075687748845,13.5212308734776538,13.4689618644774978,1
8.5999656,0.0271050287655073829,-0.0399340280882979209,1.55300375184426498,-2.28805126841635387,2401683.74342489615,10.5751510558378392,-0.00135665423895058707,0.0019406032757091859,-0.0777305621504013333,0.111188377407398814,48.2836016847021767,27.1595259476449726,70.5830069666307338,0.76690902337731448,10.2433431249932685,18.6462339035778442,1.56150490107881712,0.111512472994802159,0.162771371826618244,-7.73337891879250261,595.337040256094497,528.101893426430024,-4.43529051853213563,-0.0736815054800737806,11.6477677608631165,158.505419003013998,61.0366248992224953,-121.448465071388398,-212.039873527294731,0.49377723042098387,606.260973653541669,-295.788980345107632,-363.756584192124933,-148.802323770009025,0.905571707587335073,65.737396393174393,-115.693665960399315,3.89595478080143609,107.622120107584351,-4.88613621606374782,-1.44438237470083708,13.5035758152816108,13.4513164971293175,1
8.6499654,0.0270360010167527351,-0.0398469943687835629,1.54904875317133417,-2.28306460361285612,2404122.23520909576,10.596533931738918,-0.00133350289893954354,0.00159196436704929696,-0.0764040880776961917,0.0912128393671401694,48.38123076417628,27.2144423048491575,70.6548088575553521,0.76845970765479743,10.2416852208919238,18.643215976004182,1.55853190875918113,0.111737950376532225,0.161299701338485507,-7.72174779575143688,595.984199367130373,529.169711483178048,-4.44425864260357795,-0.0724978646145850586,11.7164347666503428,158.479764606686246,60.4847723310995633,-121.178124541836567,-211.636164954226729,0.494775644267284653,607.486828782688349,-295.63226137138787,-364.492097269612998,-149.67955709378802,0.89102434359487892,65.8703169142821423,-115.674940725780601,3.86073014879358922,107.460254752988874,-4.87683336633652864,-1.44730290499954006,13.4859811642073435,13.4337314533403358,1
8.6999652,0.0269681775194620145,-0.039777234582589957,1.54516275302475892,-2.27906766228422741,2406531.63738897303,10.6176818776950217,-0.00130956055556852367,0.00124884060237060064,-0.075032292850883725,0.0715532958004108516,48.4777872099048253,27.2687553055714638,70.7259993356165779,0.769993354833357513,10.244159167557962,18.6477193678789845,1.55605275449127012,0.111960950477417179,0.159782741982390508,-7.71013803156227695,596.625641115284452,530.225797608334005,-4.45312823545291714,-0.0712677538519574799,11.7844705436323505,158.51804643988342,59.9159371719048295,-120.90991045746749,-211.299515637878528,0.495763088714003319,608.699215654367435,-295.479153067036918,-365.219529392620473,-150.548726356282913,0.875905848165446477,66.0017770607025227,-115.702882771233234,3.82442152161094651,107.298686640381561,-4.86907579513372291,-1.45019134793892124,13.4684500735010797,13.4162098874891509,1
8.749965,0.0269015962246522584,-0.0397244193490313216,1.54134792583764368,-2.27604157230731996,2408911.21326189488,10.6385876430377468,-0.00128487987261230387,0.000913067436953761088,-0.0736181938819918669,0.0523149105482778876,48.5732379170760282,27.3224463283552623,70.7965813358276819,0.771509439095160454,10.2507007583404199,18.6596272021028966,1.55405354377515281,0.112181396840869307,0.158222302520269115,-7.69864563933411805,597.261360188681238,531.269789718018956,-4.46189625610034479,-0.069993938220280702,11.8518642527589506,158.619270969342722,59.3307976780330222,-120.645367885034545,-211.028038816315558,0.496739225211369262,609.897718596285813,-295.329998952249639,-365.938631157771454,-151.409693086681983,0.860250204470151103,66.1317317607329045,-115.776766913314532,3.78707219221487401,107.138751943053208,-4.86282002489770626,-1.45304671320332512,13.4509856841680886,13.3987549417744631,1
8.7999648,0.0268362924034946798,-0.0396881305640579551,1.5376062924992373,-2.27396237808468804,2411260.23692372674,10.6592440567798104,-0.00125951615693746283,0.000586376095938696547,-0.072164960021053659,0.0335968755046455667,48.6675501446829912,27.375496956384179,70.866555876867892,0.773007440400840018,10.2612216982422737,18.6787787529102474,1.55251737029146053,0.112399213850519472,0.15662030387325207,-7.68736267118424177,597.891336546077923,532.301329707470131,-4.470559696984858,-0.0686793432278503813,11.9186037375196001,158.782071918905643,58.7300741637580686,-120.385972083440521,-210.819438746617976,0.497703718930100181,611.08192650417584,-295.185118718824356,-366.64915590250547,-152.262301983381178,0.84409336803847923,66.2601364379856079,-115.895595902223803,3.74872813811221706,106.981731710869155,-4.8580131537264144,-1.45586802136015692,13.4335911238369174,13.3813697450900158,1
8.8499646,0.0267722985289828748,-0.0396678668386520189,1.53393971357502101,-2.27280135214171608,2413577.99425353622,10.679644037587174,-0.00123352691280996301,0.000270385876216889132,-0.0706758860198127697,0.0154919695471744494,48.760691561054017,27.4278890030928828,70.935921957913223,0.77448684521267519,10.2756107927112676,18.7049716098570435,1.55142449730481569,0.112614326835370857,0.15497876100983754,-7.6763767502429765,598.51553464610015,533.320063949028281,-4.47911558814663824,-0.0673270309863886196,11.9846755534228144,159.004728664857964,58.1145222095916267,-120.133121472500321,-210.671035338015514,0.498656239227022124,612.251433413484506,-295.044806702582775,-367.350860048090681,-153.106381290588615,0.827472973304240744,66.3869470733766178,-116.058113848626249,3.7094375878462742,106.828845357381411,-4.85459342300644447,-1.45865430522190143,13.416269506507005,13.3640574127812055,1
8.8999644,0.0267096441796456502,-0.0396630492951137725,1.5303498837898597,-2.27252532722935374,2415863.78388483077,10.6997806036828003,-0.00120697139394312426,-3.34026318353464023e-05,-0.0691543668659628658,-0.0019138298287946717,48.8526302890707811,27.479604537602313,71.0046764767825493,0.775947147212810218,10.2937352553042221,18.7379640581974662,1.55075255454643957,0.112826662174231748,0.153299765129914056,-7.66577064242662143,599.133902843508849,534.32564378671168,-4.48756100138075187,-0.0659401760198799897,12.0500650088928349,159.285186470717264,57.4849259815805382,-119.888131277841183,-210.57979088697013,0.499596460107498141,613.405839067145052,-294.909330585607677,-368.043503440286997,-153.941743320787083,0.810428036287626274,66.5121202666895215,-116.262820993095943,3.6692505945689704,106.681244700375984,-4.85249083348235466,-1.46140461119880416,13.3990239306557477,13.3468210447595261,1
8.9499642,0.0266483559653285934,-0.0396730276746397117,1.52683832777559902,-2.27309704626257014,2418116.91816032305,10.7196468826426141,-0.0011799101564526032,-0.000323613382639292911,-0.0676038721693548172,-0.0185416810191836694,48.9433349508943465,27.530625909878065,71.0728141696292255,0.777387848013656124,10.3154421231037094,18.7774776554053737,1.55047674873774421,0.113036147399011647,0.15158546627783448,-7.65562186994767213,599.746372954152207,535.317726025406841,-4.49589305434564412,-0.0645220409370473313,12.1147562168034781,159.621078389382603,56.8420917114915341,-119.652227875184309,-210.542338664595746,0.500524060682823513,614.544749477167102,-294.778930332442201,-368.726849686300227,-154.768185113087924,0.79299865560134819,66.6356132974692343,-116.507989692571769,3.62821861988243821,106.540008583260359,-4.85162780401024918,-1.46411800063683062,13.3818574786075164,13.3296637248773262,1
8.999964,0.0265884574748830108,-0.0396970867088016488,1.52340639707386249,-2.27447552737920988,2420336.72406102158,10.7392361210113254,-0.0011524046171540658,-0.000598999760287200725,-0.0660279208543173984,-0.0343201581938046146,49.0327747118686759,27.5809357754261271,71.1403275719864325,0.778808457855230118,10.3405597682103725,18.8231999825841996,1.55057008605305846,0.113242711296117765,0.14983805650780041,-7.64600236819084778,600.352859986813883,536.295973411063642,-4.50410891459608109,-0.0630759522165995484,12.1787321557551387,160.009748651954169,56.1868413841034098,-119.426543851788495,-210.555013125316918,0.501438725619209436,615.667777475901062,-294.653817361327185,-369.400666485540626,-155.58548921605626,0.775225714842790903,66.7573841847960523,-116.791681491940793,3.58639413090021808,106.406138099954234,-4.85191986767034589,-1.46679355113102061,13.3647732151455187,13.3125885195438531,1
9.0499638,0.0265299692453692393,-0.0397344527070266143,1.52005526837153093,-2.2766164413747938,2422522.54410748277,10.7585416937036449,-0.00112451662141111993,-0.000858448503045799289,-0.0644300563991677955,-0.0491854761538476973,49.1209193234443617,27.6305171194374495,71.2072070009699161,0.78020849628693012,10.3688994932225587,18.8747875487617733,1.55100360503565771,0.113446284005588718,0.148059753707194347,-7.63697818728642464,600.95326204028288,537.260055100172622,-4.51220580352607925,-0.0616052763443981147,12.241974740199721,160.448277356174316,55.5200066712188516,-119.212113798116846,-210.613881535002037,0.502340145576746777,616.774543254998207,-294.534173949871729,-370.064725952998913,-156.393424583568901,0.757150589311362587,66.8773917457255607,-117.11176514421733,3.54383021305652246,106.280552441813484,-4.85327640058917709,-1.46943035780953135,13.3477741862498327,13.2955984764659796,1
9.0999636,0.0264729087522192624,-0.0397843003120441838,1.51678594293710223,-2.27947249876113567,2424673.73722832231,10.7775571131427785,-0.00109630802399069099,-0.00110098266697334778,-0.0628138228209935978,-0.0630816601346302769,49.207739164902776,27.6793532802578106,71.2734405581617665,0.781587492830258523,10.4002571982577869,18.9318688254144654,1.55174661758084897,0.11364679711745776,0.146252786178127897,-7.62860923937372082,601.547460361715821,538.209647116124074,-4.5201810002016618,-0.0601133965024736108,12.3044648984616529,160.933506261906587,54.8424231499950778,-119.009870837615452,-210.714776694538642,0.50322801763610292,617.86467488931055,-294.420152872158042,-370.718804933586284,-157.191747571547324,0.73881485950828385,66.9955956520955596,-117.465935438755068,3.50058020106351586,106.164085380404373,-4.85560137600458575,-1.47202753458179747,13.3308634170782838,13.278696622630358,1
9.1499634,0.026417290419643167,-0.0398457593754111411,1.51359924721693684,-2.28299384370488934,2426789.67959035467,10.7962760380843665,-0.00106784028570842656,-0.00132576363439248406,-0.0611827415651368389,-0.075960660882614453,49.2932052836440775,27.7274279720497923,71.3390141524824202,0.782944987618732546,10.4344151068037689,18.9940473880803324,1.55276695681439358,0.113844183764799128,0.144419378055243103,-7.62094909221242744,602.135319560655148,539.144432789857092,-4.52803184506166989,-0.0586036899743794734,12.3661826576763154,161.462065496941563,54.1549248348558123,-118.820643897471285,-210.853330599740133,0.504102045710530522,618.937808842755999,-294.311877262140058,-371.362685305653542,-157.980203023061193,0.720260033440408898,67.1119564853774477,-117.851732693909113,3.45669732988441325,106.057482395280829,-4.85879413990705444,-1.47458421534372874,13.3140439108306889,13.2618859631675772,1
9.1999632,0.0263631256503856423,-0.0399179219057006762,1.51049583454018088,-2.28712845212946503,2428869.76538530365,10.8146922820783455,-0.00103917408959347166,-0.00153209217912339481,-0.0595402895130556081,-0.0877824156887718615,49.3772894338220283,27.7747253065248891,71.4039115421727359,0.784280532011538578,10.4711435375269613,19.0609051416300694,1.55403122930359938,0.114038378712956454,0.142561735633833758,-7.61404480947202789,602.716687971619422,540.064103182428425,-4.53575574346673172,-0.0570795064846031583,12.4271072346600082,162.03040097394998,53.458339050758461,-118.645155718381005,-211.025008689594358,0.504961940940971132,619.993590453427828,-294.209440696034164,-371.996154272056685,-158.758525429208362,0.701527280403943965,67.2264357892770619,-118.266562768767287,3.41223440749522133,105.961398451361006,-4.86275020023847837,-1.47709955513345292,13.2973186463511333,13.2451694789531551,1
9.249963,0.0263104228738362152,-0.0399998490427096801,1.5074761878752776,-2.291822531307671,2430913.40757226199,10.8327998215447927,-0.00101036897842511717,-0.001719408606383487,-0.0578898782147037466,-0.0985148564042444275,49.4599641132163512,27.8212298136841945,71.4681143950246565,0.785593689179190924,10.5102027091157399,19.1320056056716865,1.55550507026843943,0.114229318444700509,0.140682034661674393,-7.60793683771568485,603.29139815841711,540.968357488303809,-4.54335016908632028,-0.0555441475881358823,12.4872171317540275,162.63480231861314,52.753481667836077,-118.484021596898074,-211.225144501891947,0.505807422073133672,621.031674396572839,-294.112907485567121,-372.619004637943704,-159.526440153540335,0.682657177674985904,67.3389961199357714,-118.707717447990859,3.36724351071294103,105.876396426130171,-4.86736202547837937,-1.47957273123433652,13.2806905771184187,13.2285501255955094,1
9.2999628,0.0262591876113483051,-0.0400905780121095234,1.50454062357247542,-2.29702091833385369,2432920.03857011301,10.8505928034146599,-0.000981483016102490009,-0.00188729199087136687,-0.0562348344864432928,-0.108133865785772013,49.5412025981185238,27.8669264614416647,71.5316023656438489,0.786884034657637566,10.5513445652347162,19.2068972365641066,1.55715339956168419,0.114416941240799028,0.138782408637359606,-7.60265893975258056,603.859267550436016,541.856903416921341,-4.55081266710333754,-0.0540008472602299325,12.5464902366726161,163.27143110895264,52.0411527134643777,-118.337748849016961,-211.448974433280199,0.506638215814258053,622.051725122625612,-294.022313171242047,-373.231035073575356,-160.283664707637712,0.663689471950788201,67.449601093426935,-119.172395053801438,3.32177570511474762,105.802946182133923,-4.87251984563645646,-1.48200294421857781,13.2641626285959475,13.2120308307823642,1
9.3499626,0.0262094225575783372,-0.040189129016278656,1.50168929602421453,-2.30266747493952106,2434889.11089693289,10.8680655523021077,-0.00095257247456710908,-0.00203545854200294337,-0.0545783824730282988,-0.116623183830620661,49.6209789760788809,27.9118006740443647,71.5943531885498317,0.788151156868397096,10.5943146067883252,19.2851167627361946,1.55894067662549496,0.114601187255647288,0.136864938148645615,-7.59823817372731813,604.420099201409926,542.729457550862662,-4.55814085722222995,-0.0524527537963435722,12.6049039254149875,163.936349227766158,51.3221323743126661,-118.206736979490387,-211.691672360329221,0.507454057168006178,623.053417268390376,-293.937665204347525,-373.832050361034192,-161.029910065829739,0.644662856893696512,67.5582154303406952,-119.657721140523947,3.27588078984974507,105.741424275974367,-4.87811245004236849,-1.48438941892682075,13.2477376963387989,13.1956144923833865,1
9.3999624,0.026161127676514729,-0.040294512018698464,1.49892220316718361,-2.30870547621059297,2436820.09775494831,10.8852125771859178,-0.000923691547382335452,-0.00216375913041489017,-0.0529236272369161265,-0.123974266055670287,49.6992681764123816,27.9558383492319606,71.656342785805279,0.789394657603094352,10.6388537189170123,19.366192510416969,1.56083115280562712,0.114781998587721978,0.134931641265660762,-7.59469491701265387,604.973682660299914,543.585745679510296,-4.56533243647122866,-0.0509029130986914935,12.6624351673526885,164.62554713355118,50.5971773939536149,-118.091278537162722,-211.94838390178171,0.508254689746432953,624.036436040077888,-293.858943804750481,-374.421861624046699,-161.764882007704216,0.625614767716953235,67.6648049973169634,-120.160769129633721,3.22960706769916683,105.69211429081497,-4.88402797686714418,-1.4867314053807219,13.2314186442269861,13.1793039766781828,1
9.4499622,0.026114300310880325,-0.0404057333810895827,1.49623919275061623,-2.31507799086729893,2438712.49355625222,10.9020285775594381,-0.000894892091379731794,-0.00227217601461809828,-0.051273539955694232,-0.130186095948472663,49.7760459982777874,27.9990258740312505,71.7175453877237032,0.790614152469453768,10.684699980409837,19.4496476973581984,1.56278911893210548,0.114959319344430946,0.132984464998590041,-7.59204293366479899,605.519794942748376,544.425503106163205,-4.57238518178167386,-0.0493542534425991039,12.7190606316101089,165.334971859343028,49.8670178696334432,-117.991560632522081,-212.21426003802847,0.509039866057140133,625.000477565875372,-293.786102980780015,-375.000286539525234,-162.488282477137659,0.606581193957816844,67.7693368452749922,-120.678580746208624,3.18300114061490058,105.655207775127181,-4.89015468783282969,-1.489028179622927,13.2152083016891631,13.1631021155740129,1
9.499962,0.0260689353035012325,-0.0405218023145831399,1.49363996929021448,-2.32172825088906443,2440565.81439108122,10.9185084490475095,-0.000866223396503089968,-0.0023608188110633521,-0.0496309447351143268,-0.135264954069022975,49.8512891363231603,28.0413501391817768,71.7779336653285185,0.791809271298638095,10.7315904436426948,19.5350036729042635,1.56477914675817242,0.11513309570134235,0.131025277816385177,-7.59028948394369429,606.058201592681712,545.248474928534506,-4.57929695234379075,-0.047809571745434945,12.7747567939451709,166.060554555468258,49.1323544469095879,-117.907667090240267,-212.484489896585757,0.509809347765543985,625.945249217957667,-293.719071697144102,-375.5671495307746,-163.199810947715122,0.587596510717893872,67.871779244329133,-121.208186122480058,3.13610773065380366,105.630805766837014,-4.89638172370393221,-1.49127904448424409,13.199109462314464,13.1470117052110194,1
9.5499618,0.0260250251292325034,-0.0406417371084800347,1.49112410162693232,-2.32860000839612802,2442379.59843483334,10.9346472884585229,-0.000837731984569328389,-0.0024299197549146577,-0.0479985070789411203,-0.139224146512073266,49.9249752037523891,28.0827985521107166,71.8374788729965985,0.792979658511623664,10.7792628735721614,19.6217830835292908,1.56676632250785497,0.11530327595545746,0.129055863212826361,-7.58943547411361941,606.588657821643096,546.054416291041662,-4.58606569172555734,-0.0462715213927326757,12.8295000433463002,166.798237398721227,48.3938559070280547,-117.839581205662469,-212.754332465986636,0.510562905930765587,626.870469902115929,-293.657755175574323,-376.122281941269478,-163.899165784525991,0.568693329041882079,67.9721017151936735,-121.74662343893803,3.08896952598051433,105.61892087803605,-4.90259983508577868,-1.49348333027366786,13.1831248808238239,13.1310355029264016,1
9.5999616,0.0259825600360388577,-0.040764571102626608,1.48869103101030675,-2.33563787784146148,2444153.40629198309,10.9504403982530256,-0.00080946143661790983,-0.00247982830244471673,-0.0463787239968026233,-0.142083695647173713,49.9970827527277351,28.1233590484093483,71.8961509997786976,0.794124973443263049,10.8274574348615928,19.709512943958412,1.56871647095274369,0.115469810572330966,0.127077914299640216,-7.58947564449974355,607.110909713944011,546.843092607959534,-4.592689429746871,-0.0447426016178924801,12.8832667876227749,167.543999698942372,47.6521571394304928,-117.787189071123095,-213.019147023614948,0.511300321214281484,627.775870313937617,-293.602036312951668,-376.665522188362559,-164.586045593099243,0.549902365390351977,68.0702750569606536,-122.290957979613907,3.04162705145301038,105.619479912083847,-4.9087020835876487,-1.49564039538871429,13.1672572714294276,13.1151762256063069,1
9.6499614,0.0259415281938005886,-0.0408893583720904563,1.48634007962440728,-2.34278766171870156,2445886.82128050132,10.9658832904420063,-0.000781452248849353963,-0.00251100512912268712,-0.0447739157500749232,-0.143869996234432279,50.067591292168494,28.1630201018447757,71.9539189280318965,0.795244890624988265,10.8759183168556763,19.7977275951527645,1.57059636888388887,0.115632652227177557,0.125093029397291666,-7.59039879356799663,607.62469548697868,547.614279758092835,-4.59916628411451534,-0.0432251484493849092,12.9360335573512479,168.293883043861854,46.9078574883725281,-117.750283435289134,-213.274422123481031,0.512021384061942197,628.661193162290601,-293.551777201821835,-377.196715897374361,-165.260150547339151,0.531252330377687376,68.1662713713323285,-122.838300485391173,2.99411856308760838,105.632326982031429,-4.91458450980195405,-1.49774962684785784,13.1515093053108068,13.0994365471540046,1
9.6999612,0.0259019158494822252,-0.0410151790955812709,1.48407045947834604,-2.3499966581500078,2447579.44965105643,10.9809716898777765,-0.000753741716132964282,-0.0025240155802018745,-0.0431862191773666054,-0.144615440170831167,50.1364813027763603,28.2017707328116991,72.0107505977072435,0.796339100023465418,10.9243952867330574,19.8859715315552101,1.5723739461854811,0.115791755839573463,0.123102708588368817,-7.59218803555339594,608.129746793548975,548.367764249116362,-4.60549446180237521,-0.0417213271819619133,12.9877771075334074,169.044015332573622,46.1615194604990364,-117.728568055604882,-213.515802900418862,0.512725894857631315,629.526193357985676,-293.506820737261592,-377.715716014791383,-165.92118368822014,0.512769836240611454,68.2600640830780634,-123.385824696122896,2.94647996556376812,105.657227095924227,-4.92014676248791272,-1.49981044074000991,13.1358836078385348,13.0838190957054277,1
9.749961,0.0258637074873017264,-0.0411411445819840974,1.48188128158329624,-2.35721394888520219,2449230.9207459297,10.9957015369616631,-0.000726363843028742786,-0.00251952263283786951,-0.0416175825964499868,-0.144358013249299227,50.2037342493980816,28.2396005152864191,72.0666131750061965,0.797407307236956187,10.9726451619593419,19.9738020814361938,1.57401847396624373,0.115947078602008383,0.121108351192139946,-7.59482108901669051,608.625790056199776,549.103343352791512,-4.61167226018706256,-0.0402331263810021891,13.0384745164347198,169.790633560261853,45.4136677778439548,-117.72166250215821,-213.739116616824134,0.513413664049693019,630.370638169004678,-293.466992295363355,-378.222382901402739,-166.568852186469343,0.494479323149475014,68.3516279568659115,-123.930783981284463,2.89874475177727398,105.693870172521429,-4.92529268725725178,-1.50182228259434014,13.1203827574384739,13.0683264524850689,1
9.7999608,0.0258268859925882555,-0.0412664019323800632,1.47977156534085097,-2.36439066641588225,2450840.88709741132,11.0100689897652746,-0.000699349280648855977,-0.00249827943062569738,-0.0400697621866895823,-0.143140867419198792,50.2693325907106967,28.2764995822747665,72.1214732239629797,0.798449233649151879,11.0204331939165368,20.0607919255517579,1.57550073799189949,0.116098580002253857,0.119111254116095702,-7.59827059352853151,609.11254782222511,549.820825210898192,-4.61769806793759496,-0.0387623533384358482,13.0881032810968918,170.530105228473616,44.6647887596853579,-117.72910736899162,-213.940396213396014,0.514084512249979975,631.194307342111188,-293.43210146811748,-378.716584405266701,-167.202868562755583,0.476403003359966715,68.4409391104488947,-124.470526967406798,2.850943963384172,105.741875448453641,-4.9299308692652124,-1.50378462767000953,13.1050092820582922,13.0529611482640568,1
9.8499606,0.0257914328180656842,-0.0413901383180035401,1.47774024807036697,-2.37148023908431105,2452409.02446459094,11.0240704255598487,-0.000672725288948113802,-0.0024611214527774164,-0.0385443198284457222,-0.141011872113251696,50.3332597862041382,28.312458629739826,72.1752968795192658,0.799464616540081829,11.0675343554059076,20.1465314408197749,1.57679319727790634,0.116246221839489738,0.117112611032736555,-7.60250445153872878,609.589740128074936,550.52002891160771,-4.62357036565680612,-0.0373106309675088205,13.1366414090557218,171.258948267928616,43.9153300138540601,-117.750369847134664,-214.115901844761453,0.514738270305260537,631.9969931905257,-293.401943839673322,-379.19819591431542,-167.822951859401314,0.458560823048671906,68.5279750241717096,-125.002512079806422,2.80310617109706772,105.800796235870976,-4.9339751294662415,-1.50569698116504758,13.0897656581579103,13.0377256623421012,1
